id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
173414,71880,Star Trek: Starship Creator Warp II,NULL,2000-06-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49216,877,Star Trek: Voyager – Elite Force,NULL,2000-09-20 00:00:00.000,6,NULL,80.0000,1,75.1020,25
173267,18950,Star Wars Episode I: Obi-Wan's Adventures,NULL,2000-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99354,73254,Star Wars Math: Jabba's Game Galaxy,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139936,143,Star Wars: Demolition,"The galaxy is engulfed in a devastating civil war. But on the Outer Rim world of Tatooine, crime lord Jabba the Hutt continues to prosper amidst the chaos.

Involved in almost every criminal venture, the Hutt has amassed a vast fortune through gambling, smuggling, and other vile acts. Yet his greed knows no bounds.

The Empire has outlawed the dangerous Podraces, but Jabba has devised an even more dangerous underground contest to attract high-stakes gamblers from across the galaxy to his betting parlors on Tatooine....",2000-11-12 00:00:00.000,1,NULL,40.0000,1,40.8365,5
160926,185865,Star Wars: Early Learning Activity Center,NULL,2000-08-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118486,156,Star Wars: Episode I - Battle for Naboo,NULL,2000-12-18 00:00:00.000,4,NULL,50.0000,1,77.3770,8
128990,6606,Star Wars: Episode I - Jedi Power Battles,NULL,2000-03-31 00:00:00.000,7,NULL,NULL,NULL,74.0521,23
75526,159,Star Wars: Force Commander,NULL,2000-03-22 00:00:00.000,1,NULL,NULL,NULL,79.9131,6
109954,67944,Star Wars: Racer Arcade,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42096,9067,StarCraft 64,NULL,2000-06-13 00:00:00.000,NULL,NULL,NULL,NULL,83.6398,13
32386,132040,StarFight VI - Gatekeepers,"Everyone makes mistakes, but not everyone is capable of making those that start wars. 
StarFight VI: Gatekeepers introduces you Simon Miller, a man who has this extrodinary capability.",2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
23627,11230,StarLancer,"It is the year 2160. Mankind has colonized the solar system and two political entities have emerged: the Alliance consisting of American, Australian, French, Spanish, Italian, Japanese, British and German forces, and The Coalition of Russian, Chinese and Middle-Eastern interests. The game begins with a surprise attack on Fort Kennedy, where a peace treaty turns into a bloodbath: all of the inner four planets are overrun, including Terra herself, and the Italian and French fleets are utterly lost. The Alliance fleet regroups at Triton, Neptune's moon, and attempts to regain lost territory. The player takes the role of a rookie pilot in the international 45th Volunteers squadron, under the command of Captain Robert Foster and Wing Commander Maria Enriquez, aboard the re-commissioned British carrier ANS Reliant.

As with Wing Commander: Prophecy, the pilot's flying ability is the only meter by which success and failure is measured, though Starlancer does not feature as many branching mission paths. As in Wing Commander I the pilot may be promoted throughout the course of the campaign; unlike WCI, their rank determines which fighters and missiles they may choose to employ during each mission. The game provides a ""virtual carrier"" through which to navigate, including nearby crewmembers whose reaction to you depends on your current rank and standing. However, the true gem of the game lies in its textual and video news broadcasts, which keep the player informed as to the status of the rest of the war, which seems to be progressing just over the horizon. Players frequently find themselves flying alongside squadrons and pilots they have heard about on the news just recently, providing a dose of 'celebrity exposure' and also increasing the sensation that they are just one part of a much larger war effort.

Starlancer's story is continued in Chris Roberts' Freelancer project, though the two belong to different subgenres (the first is purely focused on action, the latter also features trading and the player can freely move through the game's universe when they are not on a mission.)",2000-03-31 00:00:00.000,2,NULL,70.0000,1,85.7503,9
66593,73286,StarPeace,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178576,50923,Starship Troopers: Terran Ascendancy,NULL,2000-11-28 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
2312,40911,Steamroller,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161619,882,Steel Beasts,NULL,2000-09-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28466,55037,Street Fighter EX3,NULL,2000-03-04 00:00:00.000,1,NULL,NULL,NULL,68.1533,12
36865,45194,Street Fighter III: Double Impact,NULL,2000-01-16 00:00:00.000,NULL,NULL,NULL,NULL,70.6411,7
74056,45033,Street Sk8er 2,NULL,2000-03-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74212,3606,Stunt Racer 64,NULL,2000-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156882,93354,Submarine Titans,"Submarine Titans is a Real-Time Strategy game developed by Ellipse Studios and published by Strategy First for the PC on August 9, 2000. It is the 22nd century, and a comet has struck Earth and poisoned the surface world, driving humanity beneath the waves.",2000-08-09 00:00:00.000,2,1,NULL,NULL,NULL,NULL
157493,195523,Sudoku: NESWORLD Edition,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89337,13063,Summon Night,NULL,2000-01-06 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
47129,138930,Suna no Embrace: Eden no Sato no Never,NULL,2000-07-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186496,6618,Super Bust-A-Move,NULL,2000-09-28 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
1487,54412,Super Cross Kings,NULL,2000-12-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45760,45863,Super Magnetic Neo,NULL,2000-02-03 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
188091,217982,Super Password,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
105189,37480,Super Robot Taisen Compact 2 Dai-1-Bu: Chijou Gekidou-hen,NULL,2000-04-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106324,37479,Super Robot Taisen Compact 2 Dai-2-Bu: Uchuu Gekishin-hen,NULL,2000-10-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36728,72841,Super Robot Wars Alpha,NULL,2000-05-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101725,45804,Super Runabout: San Francisco Edition,NULL,2000-10-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
29179,886,Superbike 2000,NULL,2000-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130036,887,Superbike 2001,NULL,2000-10-06 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
9387,44949,Supercross,NULL,2000-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140694,50069,Supercross Freestyle,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92138,131918,Superdetektiverne,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114045,214864,SuperLite 1500 Series: Nankuro 2,NULL,2000-01-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118741,214865,SuperLite 1500 Series: Nankuro 3,NULL,2000-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156649,216566,SuperLite 1500 Series: Oekaki Puzzle 2,NULL,2000-01-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156701,216567,SuperLite 1500 Series: Oekaki Puzzle 3,NULL,2000-06-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156754,216568,SuperLite 1500 Series: Oekaki Puzzle 4,NULL,2000-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
25680,63169,SuperLite 1500 series: Sudoku 2,NULL,2000-01-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41997,63164,SuperLite 1500 series: Sudoku 3,NULL,2000-06-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156437,216563,SuperLite 1500 Series: Sudoku 4,NULL,2000-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156615,216564,SuperLite 1500 Series: Sudoku 5,NULL,2000-06-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156692,98801,SuperLite 1500 series: The Tetris,NULL,2000-07-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88324,44962,Surf Riders,NULL,2000-09-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125919,43344,Surfing H3O,NULL,2000-11-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57389,50001,Survival Kids 2: Dasshutsu!! Futago Shima!,NULL,2000-08-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
3187,43852,Suzuki Bakuhatsu,NULL,2000-07-06 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
40967,17255,SWAT 3: Close Quarters Battle - Elite Edition,NULL,2000-10-18 00:00:00.000,2,NULL,80.0000,2,88.6947,8
77902,71774,Swedish Touring Car Championship 2,NULL,2000-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89044,43585,Swing Away Golf,NULL,2000-03-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179612,218639,Sword of Moonlight King's Field Making tool,NULL,2000-03-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175416,8333,Sydney 2000,NULL,2000-07-31 00:00:00.000,2,NULL,70.0000,1,73.6063,6
47730,50555,Sylvania Melody,NULL,2000-04-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
192981,4116,Syphon Filter 2,"Hours after the events of the first game, Gabriel Logan and Lian Xing are enemies of the state to the Agency after uncovering its connection to Syphon Filter, labeled as terrorists to the general public. Agency operative Dillon Morgan captures Lian at the PharCom warehouses, forcing Gabe and the CBDC soldiers to rendezvous with ex-Agency operative Teresa Lipan in Arizona. Simultaneously, the Agency scrambles a squadron of F-22 Raptors to intercept their transport over the Colorado Rockies, so Gabe and CBDC Lieutenant Jason Chance head down the mountain in search of their plane and a box of PharCom data disks. Agency operative Steven Archer attempts to stop them at all costs.

A group of conspirators, including Mara Aramov and Agency director Lyle Stevens, make a deal to deliver the virus to a rogue Chinese general named Shi-Hao. Meanwhile, Lian recovers in a U.S. Air Force base where Morgan, Derek Falkan, and Thomas Holman are working with Dr. Elsa Weissinger of PharCom to extract infected plasma from test subjects. Lian learns that the other subject was PharCom CEO Jonathan Phagan, who survived his gunshot wound long enough for the Agency to take the plasma. Weissinger protests that Phagan is useful and should be kept alive for further research, but Morgan, not intending that the U.S. government find Pharcom's CEO infected with an unknown virus, deactivates his life support, tying up a loose end.

Lian escapes the medical building and interrogates Holman to learn that Morgan is planning another operation to the PharCom Expo Center to find an encryption disk. She leaves the base in a helicopter after killing Falkan and teams up with Gabe to battle Archer's forces. Gabe shoots Archer during his escape, and recovers the PharCom data.

The protagonists follow Holman's lead to the Expo Center and kill Morgan before he can recover the disk he sought. After decrypting the PharCom data, Teresa realises that some information is missing. The other half must be with Russian SVR director Uri Gregorov, who appeared at the warehouses before Gabe left. Since Lian and Uri know each other, they agree to meet in Moscow.

Aramov instigates a gunfight while they meet and Lian pursues Gregorov. Lian later learns he is an impostor working for Mara and trying to find the other half of the data. The man admits that the real Gregorov is in a Russian gulag, Aljir Prison, which once held Lian captive. Gregorov uncovered a plot to sell the virus to Shi-Hao, so Aramov intervened. Lian stops Gregorov's execution, but is almost killed by the virus and collapses. Gabe takes her back to the States, while Gregorov promises to handle Shi-Hao.

Gabe and Teresa arrive back at the Virginia safehouse overseen by Lawrence Mujari, a freelance pathologist. They decide to trade the PharCom data to the Agency for Lian's vaccine. Director Stevens double-crosses Gabe in the Agency's New York City labs, but Logan escapes and forces Dr. Weissinger to give him the vaccine. Gabe also finds out that Chance survived the mission in Colorado, and sets him free.

Pursued by NYPD SWAT cops and Agency personnel, Gabe hurries back to their helicopter. Along the way, Logan is forced to provide cover for a SWAT officer whose partner is wounded. He does so, but Stevens, who later takes the cop hostage, orders him to drop his weapons. Despite Logan complying in surrender, Stevens kills the officer anyway. Before he can get shot, Gabe is thrown into the sewers by an explosion that Teresa sets off. Gabe assumes that Chance was killed in the labs since Teresa says he never made it to the helicopter. Gabe and Teresa eventually corner Stevens and Gabe shoots him in cold blood.

Gabe and Teresa reach the helicopter to find Chance waiting in impenetrable Agency-issued body armor. He was really working for them, and he shoots Teresa. Gabe suspected it since the Agency always knew where he was in Colorado. Both men fight, and Gabe kills the man he trusted with an assault shotgun that drives Chance into the helicopter blades, decapitating him.

A news report reveals that the Agency's existence is now public, and U.S. Secretary of State Vincent Hadden promises that the government will investigate. Gabe cures Lian and demarcates a grave for Teresa. He, Lian, and Lawrence hold a small memorial and promise to keep fighting, while soldiers watch them from a distance. In a post-credits scene, Hadden and Aramov emerge from a helicopter, with Aramov saying that the Administration will soon fall allowing Hadden to become President. Although a team of soldiers requests for permission to kill Gabe and his team, Hadden calls off the operation, telling Mara he has other plans for Gabe. Aramov laughs as the screen fades to black.",2000-03-14 00:00:00.000,24,NULL,NULL,NULL,79.6911,59
149638,357,Tachyon: The Fringe,NULL,2000-03-30 00:00:00.000,4,NULL,70.0000,1,80.0141,8
142578,11008,Taco Bell: Tasty Temple Challenge,NULL,2000-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
5148,43904,Tactical Armor Custom Gasaraki,NULL,2000-01-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140419,182351,Tactical Manager 2,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188829,37534,Taikyoku Igo: Heisei Kiin,NULL,2000-02-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33668,166384,Taisen Renai Simulation: Trifels Mahou Gakuen,NULL,2000-04-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178959,1202,Tales of Eternia,"The game follows Reid Hershel as he tries to prevent the Grand Fall, a cataclysmic event that would destroy his planet along with that of newly found traveling companion Meredy. Specifically, the Grand Fall entails the violent collision of twin planets Inferia and Celestia. The two planets, face one another, separated by the Orbus Barrier. Interaction between the two planets has been infrequent over the last few centuries despite their proximity; the Bridge of Light linked Inferia and Celestia in the distant past, but the link has been severed for an extensive period of time. The Aurora War, an ancient conflict that set Inferia against Celestia over two thousand years ago, continues to generate persistent mistrust between the two groups. The Orbus Barrier has shown recent signs of weakening and possible collapse due to the actions of an unknown external force.

The journey takes Reid across both planets, as he seeks out those responsible for this movement towards the brink of annihilation.",2000-11-30 00:00:00.000,8,NULL,80.0000,1,80.5385,26
24938,69114,Tales of Phantasia: Narikiri Dungeon,NULL,2000-11-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118302,62547,Tall Twins Tower,NULL,2000-11-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159102,174563,Tamale Loco: Rumble in the Desert 2,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161865,39912,Tang Tang,NULL,2000-05-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
11068,37477,Tanjou Debut for WonderSwan,NULL,2000-03-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62281,37476,Tarepanda no Gunpey,NULL,2000-01-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
7189,43811,Tatsunoko Fight,NULL,2000-11-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153889,50041,Taxi 2,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125155,3345,Taz Express,NULL,2000-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76377,45024,Team Buddies,NULL,2000-10-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125057,44906,TechnoMage: Return of Eternity,NULL,2000-11-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97317,46379,Tee Off,NULL,2000-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
75274,186004,Telefoot Soccer 2000,NULL,2000-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161417,51181,Tempest 3000,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57520,198364,Ten made Jack: Odoroki Mamenoki Daitoubou!!,NULL,2000-03-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96952,4114,Tenchu 2: Birth of the Stealth Assassins,"The game is intended as a prequel to the game Tenchu: Stealth Assassins and depicts the series' heroes Rikimaru and Ayame as teens, being taught by their elderly master named Shiunsai as well as another Azuma ninja named Tatsumaru. The game reveals how Rikumaru got the famous scar over his right eye (not depicted in the game's cover).

The Azuma Ninja have served the House of Gohda for countless generations. Now three young ninja, Rikimaru, Ayame, and Tatsumaru, must protect Lord Gohda Matsunoshin against a coup d'état attempt and a mysterious ninja group calling themselves the Burning Dawn.

After the three ninja are accepted into the Azuma clan, they are called to Gohda castle, which is under attack by Lord Gohda's uncle, Motohide. After a bloody battle, which includes the death of Lady Kei, Lord Gohda's wife, and the kidnapping of Princess Kiku, Lord Gohda's daughter, Rikimaru stops Motohide from killing Lord Gohda, but can't stop Motohide from escaping. It turns out that Motohide was working for a rival Lord, Lord Toda. Toda kills Motohide, only to be killed himself and decapitated by Lady Kagami, the leader of Lord Toda's ninja. She is leading a group of rebel ninja group calling themselves the Burning Dawn, consisting of Suzaku, Genbu, Seiryu, and Byakko, the four Lords of the Burning Dawn, and led by Lady Kagami. To make matters worse, the recently made leader of the Azuma Ninja, Tatsumaru, has gone missing. It is later revealed that Tatsumaru has lost his memory and is now part of the Burning Dawn. Rikimaru and Ayame now have to save Lord Gohda, and stop a ninja uprising intended to plunge the country back into the civil war.

The Burning Dawn has its origins when Lord Gohda's uncle Motohide allied himself with a warlord called Toda Yoshisada in order take control over his kingdom. Toda launched an attack against Gohda castle which resulted in the death of Lord Gohda's wife Lady Kei and the kidnapping of his daughter Princess Kiku. Motohide is later betrayed and killed by Toda, only to be betrayed and killed himself by his chief assassin Lady Kagami: the founder of the Burning Dawn. Over an unknown period of time following the death of Lord Toda, the Burning Dawn partake in a series of underground criminal activities such as kidnapping, theft, forced labor, smuggling and murder. This in turn attracts the attention of Lord Gohda and the Azuma Ninja, who make efforts to end the illegal activities of the organization.

The end finally arrives when the Burning Dawns hierarchy and its flag ship 'Fire Demon' are destroyed by the combined efforts of Rikimaru and Ayame, as well as naval elements of the Gohda army.",2000-08-15 00:00:00.000,14,NULL,NULL,NULL,82.4546,46
78997,167109,Tenkuu No Restaurant,NULL,2000-11-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175888,69962,Terminus,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41312,49906,Test Drive Cycles,NULL,2000-07-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118728,198480,Test Drive Le Mans,NULL,2000-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46559,45844,Test Drive V-Rally,NULL,2000-08-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147133,45066,Test Drive: Le Mans,NULL,2000-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65781,80285,Tetris with Cardcaptor Sakura: Eternal Heart,"Even though Sakura successfully captured all of the Clow Cards, strange events are still happening in Tomoeda! Help Sakura transform all of her Clow Cards into Star Cards by filling in specific rows with Tetris blocks.",2000-08-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56258,25023,Tetris: The Absolute - The Grand Master 2,NULL,2000-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56347,28455,Tetris: The Absolute - The Grand Master 2 PLUS,NULL,2000-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176869,37474,Tetsujin 28-gou,NULL,2000-01-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147122,10758,The Adventures of Cookie & Cream,NULL,2000-12-07 00:00:00.000,1,NULL,30.0000,1,NULL,NULL
125664,49975,The Adventures of the Smurfs,"The Smurfs have turned orange! You must help Handy Smurf build a machine to save his friends. Your adventures will take you through 16 exciting levels where you will cross a river, travel deep within the mines, fly high up in an airplane, avoid lava from a volcano and so much more!",2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165737,1349,The Bouncer,"""Sion is a bouncer in a Dog Street bar called 'Fate'. An organized kidnapping by the Mikado Group's special forces draws Sion and his friends into an incredible battle beyond the mean streets of the future.""",2000-12-23 00:00:00.000,5,NULL,NULL,NULL,40.4333,13
163697,195999,The Crims,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85745,47063,The Crystal Key,NULL,2000-04-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
180276,44847,The Dalmatians,NULL,2000-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176800,11786,The Devil Inside,"Dave, a hero with a dark secret, is compelled to participate in a cruel television reality show in which he has to please the audience by killing monsters. Dave has a female demonic alter ego called Deva. The player can transform between Dave and Deva at certain places in the stages. Dave mostly uses guns equipped with laser sights. Deva, on the other hand, casts spells that require magic points, which can be restored by consuming souls left from defeated enemies, as well as float in the air and regenerate her health under specific circumstances.",2000-03-01 00:00:00.000,1,NULL,70.0000,1,78.5829,5
176148,44986,The Dukes of Hazzard II: Daisy Dukes it Out,NULL,2000-12-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68243,49889,The Dukes of Hazzard: Racing for Home,NULL,2000-12-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162124,74426,The Emperor's New Groove,"The game loosely follows the plot of the film, from which it also includes a number of video clips. Emperor Kuzco has been transformed into a llama by his evil advisor Yzma, who has subsequently taken over his throne. Kuzco befriends the peasant Pacha, and together they seek to confront Yzma and obtain an elixir that will return Kuzco to his human form.",2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188774,74425,The Emperor's New Groove,"The game loosely follows the plot of the film, from which it also includes a number of video clips. Emperor Kuzco has been transformed into a llama by his evil advisor Yzma, who has subsequently taken over his throne. Kuzco befriends the peasant Pacha, and together they seek to confront Yzma and obtain an elixir that will return Kuzco to his human form.",2000-11-13 00:00:00.000,1,NULL,NULL,NULL,72.7204,8
64653,13772,The Famous Five: Kidnapped,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81765,13771,The Famous Five: Silver Tower,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179504,44987,The Flintstones: Bedrock Bowling,NULL,2000-10-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162092,185943,The Grid,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
166912,15487,The Grinch,NULL,2000-10-26 00:00:00.000,6,NULL,NULL,NULL,73.1492,10
183877,15431,The King of Fighters 2000,"After the incident at the previous tournament, the commander of the Ikari Team, Heidern, is determined to figure out the objective of the Nests cartel so that he can stop them from achieving their ruthless ambition. A fellow commander and long-time friend of Heidern, named Ling, tells the veteran fighter that K′ and Maxima were once operatives of Nests and that they may hold the key to locating the whereabouts of the mysterious organization. Using this information, Heidern decides to focus his efforts in using the next KOF tournament as a way to lure both K' and Maxima out so that they can be captured and interrogated into telling the authorities about the Nests cartel. Unknown to Heidern, however, Ling has his own agenda.",2000-01-21 00:00:00.000,6,NULL,75.0000,1,79.6567,35
142486,4361,The King of Fighters: Evolution,NULL,2000-03-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162184,45070,The Land Before Time: Return to the Great Valley,NULL,2000-10-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53558,75482,The Last Blade (Best Collection),NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89449,125010,The Legend of the Prophet & the Assassin,NULL,2000-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
195622,1030,The Legend of Zelda: Majora's Mask,NULL,2000-04-27 00:00:00.000,190,NULL,90.0000,0,87.4778,577
40241,49965,The Mask of Zorro,NULL,2000-02-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160139,44838,The Messenger,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
128296,78027,The Mission,"The prized ""Geo Merlin"" ball has been stolen by the evil forces of Football, the terrible Ninjas. An elite team has been set up, formed of the best football players in the world - Davids, figo, Kanu, Cole, Henry, Cannavaro, Guardiola, Thuram and Hamann. Together with their coach, Louis Van Gaal, they have to infiltrate the HQ of the Ninjas, which contains many hidden traps and evil surprises. Will they suceed in bringing the ball back and insure the triumph of amazing football?

Game features:
- Join some of the most famous and talented football starts in the world, in the unique mix of combat, adventure and football.

- Control the every move of your favourite football heroes make passes, combination shots and special trick shots (unique to each player).

- Use your football skills...dribbling, tackling and running to defeat those ninjas.

- Discover hidden power-ups such as ball or shoes and utilise them to your advantage!.

- Battle through 20 gruelling and stimulating levels, until the final combat with the Ninja leader, Uri.",2000-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148291,206248,The Multipath Adventures of Superman: Menace of Metallo,NULL,2000-11-04 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
128519,80821,The Mummy,"Ardeth Bay addresses the player directly, saying that they have released an ancient evil fear for three millennia. The player then takes over as Rick O'Connell, who is situated in the catacombs of Hamunaptra and begins making his way through the tunnels, killing off thieves and taking any artifacts he can find. O’Connell then operates the opening mechanisms for the tunnel doors, wherein he finds more artifacts and more thieves to be defeated, with a new menace coming in the form of scarabs, which are burned away with the torch that O’Connell must light. Going further into the catacombs, O’Connell states that he has a bad feeling and makes his way into a pit, at which point a dried, raspy inhuman voice shouts in ancient Egyptian and mummies erupt from the ground, which are more challenging to kill than the thieves. After dispatching the mummies and escaping the pit, O’Connell goes in further to find more undead minions, these dressed in blue and gold trimmings and prove harder to kill than the mummies, requiring three strikes of the sword. These are defeated, however, and O’Connell encounters more grave robbers before going further into the catacombs, finding a room filled with some treasure pieces which are taken, before moving on to reach another corridor filled with mummies. In time, O’Connell reaches a sarcophagus that is opened, revealing a sword that shines blue. O’Connell then leaves the chamber.",2000-11-17 00:00:00.000,2,NULL,NULL,NULL,66.4629,5
193640,897,The Operative: No One Lives Forever,NULL,2000-11-09 00:00:00.000,33,NULL,68.0000,1,83.5143,90
86594,1167,The Outforce,NULL,2000-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64714,147281,The Race to Galamax,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121565,51401,The Return of the Incredible Machine: Contraptions,NULL,2000-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73722,45832,The Ring: Terror's Realm,NULL,2000-02-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100786,50291,The Settlers III: Gold Edition,NULL,2000-07-01 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
44324,39415,The Simpsons Bowling,NULL,2000-10-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
